date,WCE,world
1856-07,2.642,2.443
1856-08,1.738,2.442
1856-09,1.583,2.332
1856-10,1.351,2.132
1856-11,1.45,2.18
1856-12,2.441,2.344
1857-01,2.35,2.259
1857-02,2.076,2.372
1857-03,1.997,2.175
1857-04,1.597,2.35
1857-05,2.611,2.289
1857-06,2.063,2.457
1857-07,2.541,2.58
1857-08,3.218,2.528
1857-09,1.83,2.262
1857-10,1.815,2.21
1857-11,3.029,2.23
1857-12,1.364,2.364
1858-01,3.179,2.37
1858-02,2.394,2.411
1858-03,2.435,2.138
1858-04,2.562,2.24
1858-05,2.854,2.367
1858-06,2.728,2.392
1858-07,2.384,2.539
1858-08,2.953,2.513
1858-09,1.992,2.274
1858-10,2.76,2.236
1858-11,2.085,2.224
1858-12,1.814,2.078
1859-01,3.087,2.107
1859-02,2.334,2.158
1859-03,2.765,2.17
1859-04,2.358,2.345
1859-05,3.118,2.358
1859-06,3.664,2.445
1859-07,2.466,2.33
1859-08,1.831,2.454
1859-09,2.241,2.246
1859-10,2.985,2.188
1859-11,2.594,2.437
1859-12,3.241,2.251
1860-01,2.354,2.208
1860-02,2.356,2.265
1860-03,1.642,2.273
1860-04,2.377,2.46
1860-05,2.786,2.31
1860-06,2.856,2.446
1860-07,2.095,2.569
1860-08,1.615,2.417
1860-09,2.532,2.285
1860-10,1.919,2.132
1860-11,2.679,2.444
1860-12,2.815,2.3
1861-01,1.931,2.338
1861-02,1.981,2.381
1861-03,2.04,2.366
1861-04,1.841,2.243
1861-05,3.129,2.159
1861-06,2.863,2.422
1861-07,1.732,2.418
1861-08,1.021,2.447
1861-09,2.238,2.066
1861-10,2.081,2.203
1861-11,2.102,2.227
1861-12,1.533,2.243
1862-01,1.278,2.165
1862-02,1.728,2.358
1862-03,2.256,2.278
1862-04,3.149,2.219
1862-05,3.514,2.457
1862-06,3.099,2.497
1862-07,2.455,2.485
1862-08,3.053,2.451
1862-09,1.556,2.229
1862-10,1.974,2.249
1862-11,2.653,2.292
1862-12,2.463,2.314
1863-01,1.9,2.249
1863-02,1.094,2.466
1863-03,2.606,2.268
1863-04,2.325,2.349
1863-05,2.179,2.212
1863-06,2.959,2.439
1863-07,2.013,2.619
1863-08,1.835,2.361
1863-09,1.677,2.185
1863-10,2.971,2.138
1863-11,2.921,2.539
1863-12,2.781,2.285
1864-01,2.35,2.315
1864-02,1.89,2.285
1864-03,2.045,2.303
1864-04,2.58,2.192
1864-05,3.307,2.199
1864-06,2.785,2.377
1864-07,2.584,2.466
1864-08,1.885,2.382
1864-09,2.124,2.177
1864-10,2.695,2.198
1864-11,1.968,2.293
1864-12,1.655,2.287
1865-01,1.6,2.496
1865-02,1.256,2.282
1865-03,2.444,2.386
1865-04,2.836,2.307
1865-05,2.605,2.358
1865-06,3.179,2.466
1865-07,3.065,2.583
1865-08,2.226,2.484
1865-09,2.11,2.288
1865-10,1.999,2.314
1865-11,2.645,2.33
1865-12,2.83,2.293
1866-01,0.974,2.293
1866-02,2.337,2.495
1866-03,2.135,2.405
1866-04,2.766,2.271
1866-05,2.446,2.258
1866-06,2.631,2.365
1866-07,2.11,2.46
1866-08,1.752,2.398
1866-09,1.579,2.172
1866-10,2.407,2.14
1866-11,2.375,2.258
1866-12,2.473,2.222
1867-01,1.398,2.409
1867-02,2.811,2.433
1867-03,1.882,2.038
1867-04,2.558,2.301
1867-05,2.702,2.337
1867-06,2.76,2.395
1867-07,2.86,2.652
1867-08,2.481,2.619
1867-09,2.19,2.418
1867-10,2.074,2.325
1867-11,3.034,2.383
1867-12,2.831,2.497
1868-01,2.628,2.224
1868-02,2.509,2.438
1868-03,3.369,2.38
1868-04,2.016,2.298
1868-05,2.445,2.424
1868-06,1.831,2.428
1868-07,3.086,2.711
1868-08,1.335,2.445
1868-09,2.058,2.366
1868-10,2.248,2.233
1868-11,3.303,2.423
1868-12,2.443,2.25
1869-01,1.374,2.167
1869-02,1.294,2.47
1869-03,2.778,2.308
1869-04,2.626,2.259
1869-05,2.771,2.198
1869-06,3.525,2.378
1869-07,2.254,2.491
1869-08,1.827,2.429
1869-09,1.803,2.25
1869-10,1.681,2.223
1869-11,2.406,2.313
1869-12,2.495,2.162
1870-01,1.549,2.234
1870-02,2.351,2.276
1870-03,1.788,2.45
1870-04,2.465,2.331
1870-05,3.341,2.24
1870-06,2.752,2.32
1870-07,3.044,2.551
1870-08,2.871,2.547
1870-09,2.24,2.513
1870-10,1.864,2.273
1870-11,2.716,2.345
1870-12,2.826,2.468
1871-01,1.193,2.308
1871-02,1.864,2.181
1871-03,2.343,2.458
1871-04,3.147,2.219
1871-05,1.999,2.334
1871-06,2.369,2.35
1871-07,2.652,2.474
1871-08,2.142,2.376
1871-09,2.275,2.141
1871-10,1.799,2.249
1871-11,1.975,2.23
1871-12,2.306,2.222
1872-01,2.257,2.2
1872-02,2.311,2.172
1872-03,1.832,2.218
1872-04,3.011,2.403
1872-05,2.814,2.393
1872-06,3.142,2.382
1872-07,2.847,2.474
1872-08,2.479,2.661
1872-09,2.138,2.348
1872-10,2.298,2.232
1872-11,2.408,2.174
1872-12,2.63,2.493
1873-01,1.495,2.239
1873-02,2.031,2.307
1873-03,1.923,2.407
1873-04,2.078,2.316
1873-05,3.297,2.369
1873-06,2.488,2.381
1873-07,2.449,2.52
1873-08,1.77,2.551
1873-09,1.236,2.246
1873-10,1.567,2.245
1873-11,2.929,2.187
1873-12,2.383,2.157
1874-01,2.181,2.194
1874-02,2.27,2.212
1874-03,2.44,2.322
1874-04,2.25,2.319
1874-05,3.162,2.415
1874-06,2.353,2.328
1874-07,1.819,2.445
1874-08,2.784,2.305
1874-09,2.285,2.272
1874-10,2.962,2.098
1874-11,1.413,2.257
1874-12,1.465,2.198
1875-01,1.919,2.465
1875-02,1.182,2.369
1875-03,2.17,2.309
1875-04,2.288,2.196
1875-05,3.234,2.298
1875-06,3.253,2.426
1875-07,1.546,2.418
1875-08,1.478,2.411
1875-09,1.457,2.241
1875-10,2.068,2.309
1875-11,1.643,2.259
1875-12,2.344,2.318
1876-01,1.882,2.127
1876-02,2.206,2.344
1876-03,1.675,2.16
1876-04,1.249,2.297
1876-05,3.249,2.342
1876-06,2.418,2.317
1876-07,2.936,2.531
1876-08,1.94,2.625
1876-09,1.997,2.374
1876-10,1.712,2.114
1876-11,2.802,2.237
1876-12,2.648,2.265
1877-01,1.429,2.128
1877-02,1.574,2.096
1877-03,2.667,2.337
1877-04,2.69,2.288
1877-05,2.626,2.351
1877-06,2.912,2.428
1877-07,1.756,2.363
1877-08,2.194,2.314
1877-09,2.228,2.212
1877-10,2.838,2.206
1877-11,2.376,2.163
1877-12,2.242,2.329
1878-01,2.348,2.248
1878-02,2.088,2.233
1878-03,2.72,2.205
1878-04,1.52,2.316
1878-05,2.722,2.295
1878-06,2.076,2.447
1878-07,2.63,2.649
1878-08,1.948,2.597
1878-09,2.712,2.242
1878-10,1.894,2.196
1878-11,1.079,2.048
1878-12,2.94,2.261
1879-01,3.295,2.302
1879-02,1.625,2.395
1879-03,2.202,2.301
1879-04,2.435,2.199
1879-05,2.664,2.299
1879-06,3.101,2.431
1879-07,2.587,2.491
1879-08,3.382,2.478
1879-09,2.071,2.141
1879-10,2.74,2.246
1879-11,2.79,2.409
1879-12,2.301,2.492
1880-01,0.871,2.378
1880-02,2.201,2.506
1880-03,1.137,2.455
1880-04,1.739,2.242
1880-05,2.635,2.244
1880-06,2.733,2.473
1880-07,2.06,2.552
1880-08,1.192,2.388
1880-09,1.567,2.249
1880-10,2.963,2.198
1880-11,2.587,2.262
1880-12,1.988,2.287
1881-01,2.648,2.357
1881-02,2.531,2.369
1881-03,1.981,2.248
1881-04,2.588,2.249
1881-05,2.903,2.302
1881-06,2.855,2.418
1881-07,2.603,2.605
1881-08,2.534,2.437
1881-09,3.09,2.191
1881-10,1.883,2.119
1881-11,2.257,2.136
1881-12,1.888,2.346
1882-01,2.321,2.19
1882-02,1.791,2.27
1882-03,2.711,2.311
1882-04,3.143,2.361
1882-05,2.152,2.402
1882-06,2.403,2.359
1882-07,1.86,2.388
1882-08,2.261,2.4
1882-09,2.175,2.116
1882-10,1.998,2.296
1882-11,1.682,2.074
1882-12,2.281,2.324
1883-01,2.19,2.146
1883-02,2.714,2.145
1883-03,2.248,2.179
1883-04,2.787,2.241
1883-05,2.407,2.233
1883-06,2.927,2.474
1883-07,2.681,2.543
1883-08,2.544,2.423
1883-09,2.617,2.214
1883-10,2.532,2.068
1883-11,2,2.138
1883-12,2.486,2.122
1884-01,1.651,2.174
1884-02,1.99,2.434
1884-03,1.726,2.181
1884-04,2.279,2.183
1884-05,2.671,2.203
1884-06,2.243,2.314
1884-07,2.607,2.486
1884-08,2.335,2.436
1884-09,2.357,2.127
1884-10,1.11,2.116
1884-11,2.93,2.395
1884-12,1.93,2.215
1885-01,2.485,2.22
1885-02,1.635,2.292
1885-03,2.759,2.354
1885-04,1.559,2.374
1885-05,2.433,2.451
1885-06,3.753,2.439
1885-07,1.921,2.4
1885-08,3.207,2.435
1885-09,2.098,2.314
1885-10,1.18,2.084
1885-11,1.842,2.28
1885-12,2.333,2.349
1886-01,2.572,2.448
1886-02,1.569,2.466
1886-03,1.679,2.343
1886-04,2.678,2.275
1886-05,2.974,2.269
1886-06,2.744,2.333
1886-07,2.415,2.506
1886-08,1.97,2.524
1886-09,1.743,2.211
1886-10,1.831,2.35
1886-11,2.206,2.352
1886-12,2.723,2.296
1887-01,1.781,2.287
1887-02,1.336,2.308
1887-03,1.856,2.333
1887-04,3.147,2.266
1887-05,3.317,2.279
1887-06,2.169,2.333
1887-07,2.279,2.314
1887-08,1.708,2.286
1887-09,2.021,2.284
1887-10,2.414,2.024
1887-11,1.738,2.343
1887-12,2.266,2.315
1888-01,1.557,2.425
1888-02,1.972,2.399
1888-03,1.408,2.243
1888-04,3.308,2.272
1888-05,2.777,2.35
1888-06,1.991,2.402
1888-07,1.599,2.507
1888-08,2.348,2.386
1888-09,1.658,2.1
1888-10,2.324,2.306
1888-11,1.878,2.246
1888-12,2.528,2.181
1889-01,1.71,2.233
1889-02,1.343,2.315
1889-03,1.306,2.194
1889-04,2.629,2.221
1889-05,3.23,2.318
1889-06,2.623,2.503
1889-07,2.507,2.583
1889-08,2.042,2.372
1889-09,1.005,2.218
1889-10,1.32,2.21
1889-11,2.262,2.352
1889-12,2.225,2.319
1890-01,2.02,2.358
1890-02,1.787,2.016
1890-03,2.046,2.174
1890-04,1.802,2.128
1890-05,3.463,2.33
1890-06,2.692,2.325
1890-07,1.891,2.43
1890-08,2.203,2.334
1890-09,2.634,2.169
1890-10,2.673,2.182
1890-11,3.207,2.095
1890-12,1.957,2.234
1891-01,1.215,2.107
1891-02,1.927,2.365
1891-03,1.378,2.351
1891-04,1.855,2.18
1891-05,2.561,2.204
1891-06,3.123,2.387
1891-07,2.876,2.459
1891-08,2.001,2.388
1891-09,2.915,2.325
1891-10,2.88,2.367
1891-11,2.597,2.378
1891-12,2.87,2.259
1892-01,1.787,2.319
1892-02,2.221,2.26
1892-03,1.862,2.29
1892-04,2.796,2.204
1892-05,2.267,2.336
1892-06,3.333,2.466
1892-07,1.985,2.539
1892-08,2.402,2.524
1892-09,1.685,2.158
1892-10,1.879,2.163
1892-11,2.459,2.313
1892-12,2.353,2.399
1893-01,2.625,2.338
1893-02,2.232,2.28
1893-03,1.634,2.271
1893-04,2.206,2.268
1893-05,2.194,2.171
1893-06,3.096,2.317
1893-07,2.085,2.501
1893-08,2.67,2.305
1893-09,2.321,2.163
1893-10,1.104,2.032
1893-11,2.791,2.242
1893-12,2.356,2.076
1894-01,2.063,2.36
1894-02,2.255,2.281
1894-03,2.405,2.326
1894-04,1.764,2.361
1894-05,3.35,2.417
1894-06,2.61,2.35
1894-07,2.053,2.375
1894-08,1.956,2.506
1894-09,1.734,2.349
1894-10,2.226,2.179
1894-11,1.529,2.184
1894-12,1.979,2.261
1895-01,2.434,2.364
1895-02,0.902,2.452
1895-03,1.512,2.276
1895-04,2.909,2.354
1895-05,2.791,2.276
1895-06,2.572,2.435
1895-07,2.24,2.487
1895-08,2.176,2.544
1895-09,1.414,2.154
1895-10,1.274,2.109
1895-11,1.49,2.274
1895-12,2.153,2.316
1896-01,1.988,2.205
1896-02,2.464,2.181
1896-03,1.928,2.23
1896-04,1.988,2.269
1896-05,2.34,2.393
1896-06,3.647,2.345
1896-07,2.408,2.503
1896-08,2.862,2.531
1896-09,2.333,2.177
1896-10,1.55,2.25
1896-11,2.313,2.205
1896-12,1.965,2.408
1897-01,2.453,2.165
1897-02,2.078,2.205
1897-03,1.549,2.311
1897-04,2.111,2.363
1897-05,3.186,2.366
1897-06,2.759,2.296
1897-07,2.79,2.621
1897-08,3.017,2.359
1897-09,2.156,2.142
1897-10,1.96,2.149
1897-11,2.651,2.153
1897-12,2.755,2.171
1898-01,1.702,2.335
1898-02,1.878,2.503
1898-03,2.173,2.471
1898-04,2.151,2.396
1898-05,2.568,2.509
1898-06,2.676,2.401
1898-07,2.481,2.564
1898-08,2.339,2.335
1898-09,2.336,2.177
1898-10,2.369,2.157
1898-11,1.824,2.16
1898-12,2.47,2.331
1899-01,1.764,2.381
1899-02,2.66,2.334
1899-03,2.072,2.18
1899-04,2.596,2.457
1899-05,2.559,2.226
1899-06,3.908,2.394
1899-07,2.451,2.342
1899-08,2.507,2.358
1899-09,1.632,2.227
1899-10,2.732,2.282
1899-11,2.616,2.148
1899-12,2.258,2.32
1900-01,1.965,2.312
1900-02,2.439,2.348
1900-03,1.143,2.229
1900-04,2.57,2.326
1900-05,2.415,2.301
1900-06,2.406,2.33
1900-07,2.293,2.496
1900-08,1.937,2.347
1900-09,2.955,2.373
1900-10,2.715,2.213
1900-11,2.95,2.319
1900-12,3.466,2.271
1950-01,1.999,2.36
1950-02,1.636,2.435
1950-03,1.13,2.408
1950-04,2.42,2.246
1950-05,3.065,2.232
1950-06,2.43,2.276
1950-07,1.409,2.375
1950-08,2.429,2.401
1950-09,1.709,2.187
1950-10,1.943,2.23
1950-11,2.638,2.326
1950-12,2.42,2.295
1951-01,1.602,2.474
1951-02,1.343,2.255
1951-03,2.703,2.278
1951-04,2.12,2.35
1951-05,2.694,2.427
1951-06,3.386,2.305
1951-07,1.733,2.515
1951-08,1.674,2.399
1951-09,1.902,2.249
1951-10,1.825,2.154
1951-11,2.155,2.295
1951-12,2.412,2.38
1952-01,2.14,2.263
1952-02,0.533,2.42
1952-03,1.289,2.431
1952-04,2.531,2.326
1952-05,2.293,2.361
1952-06,2.197,2.298
1952-07,1.429,2.386
1952-08,1.602,2.508
1952-09,2.666,2.269
1952-10,1.733,2.305
1952-11,2.364,2.201
1952-12,2.423,2.37
1953-01,2.355,2.168
1953-02,2.264,2.376
1953-03,1.295,2.238
1953-04,2.465,2.224
1953-05,2.599,2.271
1953-06,2.76,2.413
1953-07,1.902,2.4
1953-08,2.425,2.481
1953-09,2.351,2.261
1953-10,2.049,2.251
1953-11,2.01,2.23
1953-12,2.427,2.257
1954-01,1.81,2.299
1954-02,1.811,2.283
1954-03,1.728,2.359
1954-04,1.824,2.27
1954-05,3.072,2.197
1954-06,2.923,2.494
1954-07,1.842,2.411
1954-08,2.693,2.419
1954-09,2.426,2.123
1954-10,1.246,2.313
1954-11,1.721,2.203
1954-12,2.444,2.288
1955-01,1.704,2.381
1955-02,2.405,2.124
1955-03,1.703,2.058
1955-04,2.463,2.208
1955-05,2.624,2.251
1955-06,2.332,2.361
1955-07,2.344,2.503
1955-08,2.56,2.607
1955-09,1.959,2.503
1955-10,1.908,2.22
1955-11,1.297,2.218
1955-12,1.546,2.284
1956-01,1.842,2.229
1956-02,1.684,2.25
1956-03,2.513,2.272
1956-04,2.164,2.288
1956-05,2.31,2.206
1956-06,1.539,2.403
1956-07,2.667,2.399
1956-08,2.684,2.367
1956-09,2.452,2.151
1956-10,1.821,2.202
1956-11,3.149,2.268
1956-12,2.906,2.194
1957-01,1.691,2.128
1957-02,2.488,2.189
1957-03,1.783,2.307
1957-04,3.245,2.343
1957-05,2.541,2.267
1957-06,1.988,2.269
1957-07,2.409,2.486
1957-08,1.809,2.267
1957-09,2.306,2.231
1957-10,2.55,2.18
1957-11,2.768,2.282
1957-12,2.528,2.267
1958-01,2.522,2.309
1958-02,2.002,2.21
1958-03,1.91,2.318
1958-04,2.54,2.216
1958-05,2.587,2.127
1958-06,3.214,2.427
1958-07,2.862,2.433
1958-08,2.813,2.336
1958-09,2.026,2.209
1958-10,1.612,2.15
1958-11,2.092,2.335
1958-12,2.262,2.512
1959-01,1.755,2.289
1959-02,2.407,2.224
1959-03,2.906,2.355
1959-04,3.069,2.297
1959-05,2.493,2.225
1959-06,2.829,2.402
1959-07,2.462,2.47
1959-08,2.222,2.469
1959-09,2.1,2.111
1959-10,2.222,2.174
1959-11,2.575,2.317
1959-12,1.489,2.334
1960-01,1.51,2.273
1960-02,1.653,2.257
1960-03,2.164,2.215
1960-04,1.961,2.054
1960-05,2.203,2.364
1960-06,2.979,2.336
1960-07,2.276,2.372
1960-08,2.054,2.221
1960-09,2.499,2.056
1960-10,1.776,2.032
1960-11,3.038,2.208
1960-12,1.929,2.296
1961-01,2.381,2.377
1961-02,1.497,2.288
1961-03,2.766,2.338
1961-04,2.335,2.215
1961-05,2.172,2.156
1961-06,3.089,2.493
1961-07,2.93,2.476
1961-08,1.876,2.494
1961-09,1.956,2.22
1961-10,2.89,2.28
1961-11,2.609,2.317
1961-12,1.863,2.273
1962-01,1.174,2.245
1962-02,2.578,2.201
1962-03,2.17,2.316
1962-04,2.478,2.37
1962-05,1.746,2.405
1962-06,2.671,2.405
1962-07,2.717,2.421
1962-08,3.514,2.358
1962-09,1.344,2.276
1962-10,2.666,2.356
1962-11,2.471,2.343
1962-12,1.353,2.199
1963-01,1.826,2.294
1963-02,2.509,2.292
1963-03,2.373,2.358
1963-04,2.084,2.077
1963-05,2.885,2.153
1963-06,3.138,2.372
1963-07,1.802,2.338
1963-08,1.885,2.238
1963-09,1.626,2.117
1963-10,2.119,2.058
1963-11,2.876,2.23
1963-12,2.38,2.299
1964-01,2.185,2.23
1964-02,1.398,2.272
1964-03,1.588,2.225
1964-04,2.17,2.241
1964-05,2.6,2.274
1964-06,1.967,2.321
1964-07,2.419,2.477
1964-08,2.36,2.402
1964-09,2.051,2.32
1964-10,2.412,2.181
1964-11,2.183,2.135
1964-12,2.359,2.378
1965-01,1.746,2.34
1965-02,1.815,2.383
1965-03,2.475,2.174
1965-04,2.588,2.284
1965-05,2.231,2.33
1965-06,2.475,2.33
1965-07,2.598,2.263
1965-08,2.606,2.335
1965-09,1.592,2.057
1965-10,2.633,2.269
1965-11,1.98,2.206
1965-12,2.711,2.224
1966-01,1.511,2.225
1966-02,2.552,2.254
1966-03,2.018,2.302
1966-04,2.575,2.238
1966-05,3.264,2.231
1966-06,2.599,2.335
1966-07,2.975,2.591
1966-08,2.68,2.399
1966-09,1.313,2.317
1966-10,1.491,2.226
1966-11,1.85,2.335
1966-12,2.318,2.374
1967-01,1.36,2.334
1967-02,2.115,2.313
1967-03,3.013,2.377
1967-04,2.337,2.294
1967-05,3.264,2.323
1967-06,2.509,2.446
1967-07,2.529,2.424
1967-08,2.665,2.395
1967-09,2.714,2.287
1967-10,2.152,2.11
1967-11,2.233,2.29
1967-12,1.874,2.26
1968-01,1.982,2.258
1968-02,2.027,2.44
1968-03,1.745,2.178
1968-04,1.884,2.357
1968-05,2.641,2.333
1968-06,2.917,2.363
1968-07,1.819,2.344
1968-08,2.054,2.188
1968-09,2.723,2.363
1968-10,1.859,2.242
1968-11,2.417,2.325
1968-12,1.586,2.378
1969-01,1.865,2.249
1969-02,1.556,2.254
1969-03,2.429,2.424
1969-04,2.957,2.433
1969-05,2.112,2.312
1969-06,2.8,2.363
1969-07,2.157,2.505
1969-08,2.821,2.543
1969-09,2.081,2.238
1969-10,2.498,2.222
1969-11,2.523,2.346
1969-12,2.242,2.281
1970-01,1.555,2.316
1970-02,2.115,2.35
1970-03,1.992,2.314
1970-04,3.295,2.231
1970-05,3.199,2.371
1970-06,2.72,2.329
1970-07,2.239,2.449
1970-08,3.127,2.628
1970-09,1.625,2.237
1970-10,2.11,2.166
1970-11,1.184,2.078
1970-12,1.967,2.257
1971-01,2.255,2.261
1971-02,3.111,2.394
1971-03,2.465,2.302
1971-04,1.633,2.145
1971-05,3.206,2.353
1971-06,2.106,2.344
1971-07,2.331,2.498
1971-08,1.788,2.385
1971-09,2.153,2.163
1971-10,2.161,2.182
1971-11,2.846,2.379
1971-12,1.478,2.312
1972-01,1.586,2.49
1972-02,1.777,2.572
1972-03,1.987,2.284
1972-04,2.352,2.162
1972-05,3.201,2.32
1972-06,2.328,2.238
1972-07,2.519,2.344
1972-08,2.364,2.332
1972-09,2.012,2.116
1972-10,1.336,2.178
1972-11,2.124,2.302
1972-12,2.752,2.288
1973-01,2.232,2.234
1973-02,2.816,2.308
1973-03,2.312,2.173
1973-04,2.546,2.22
1973-05,2.303,2.436
1973-06,2.541,2.392
1973-07,2.417,2.473
1973-08,2.594,2.516
1973-09,2.654,2.426
1973-10,2.853,2.351
1973-11,2.448,2.351
1973-12,2.167,2.274
1974-01,1.973,2.393
1974-02,1.327,2.618
1974-03,1.317,2.402
1974-04,1.841,2.302
1974-05,2.548,2.365
1974-06,2.155,2.344
1974-07,2.182,2.497
1974-08,2.272,2.312
1974-09,2.01,2.432
1974-10,1.774,2.213
1974-11,1.572,2.326
1974-12,2.401,2.419
1975-01,1.911,2.221
1975-02,1.914,2.425
1975-03,0.884,2.275
1975-04,1.77,2.236
1975-05,2.882,2.211
1975-06,2.015,2.32
1975-07,2.367,2.543
1975-08,1.671,2.483
1975-09,1.345,2.171
1975-10,1.739,2.172
1975-11,1.681,2.177
1975-12,2.531,2.28
1976-01,2.325,2.253
1976-02,1.399,2.253
1976-03,1.414,2.201
1976-04,2.177,2.25
1976-05,2.358,2.269
1976-06,1.839,2.358
1976-07,1.625,2.504
1976-08,1.959,2.45
1976-09,1.751,2.233
1976-10,1.512,2.148
1976-11,2.984,2.386
1976-12,2.296,2.262
1977-01,2.346,2.182
1977-02,2.676,2.352
1977-03,1.923,2.248
1977-04,2.229,2.337
1977-05,2.456,2.273
1977-06,2.534,2.288
1977-07,1.851,2.477
1977-08,2.485,2.496
1977-09,2.29,2.275
1977-10,2.452,2.289
1977-11,2.956,2.27
1977-12,2.508,2.21
1978-01,2.154,2.352
1978-02,2.284,2.378
1978-03,2.852,2.302
1978-04,2.685,2.288
1978-05,3.508,2.36
1978-06,3.748,2.362
1978-07,1.924,2.17
1978-08,2.539,2.302
1978-09,1.405,2.09
1978-10,2.207,2.095
1978-11,2.812,2.426
1978-12,2.572,2.169
1979-01,2.144,2.092
1979-02,2.366,2.197
1979-03,1.561,2.172
1979-04,2.724,2.446
1979-05,2.893,2.342
1979-06,1.652,2.322
1979-07,2.519,2.467
1979-08,1.575,2.373
1979-09,1.445,2.095
1979-10,1.593,2.149
1979-11,2.581,2.316
1979-12,2.157,2.35
1980-01,1.388,2.418
1980-02,2.561,2.258
1980-03,2.304,2.249
1980-04,2.34,2.207
1980-05,1.561,2.266
1980-06,2.685,2.258
1980-07,2.823,2.344
1980-08,2.116,2.234
1980-09,2.072,2.107
1980-10,2.065,2.152
1980-11,2.293,2.253
1980-12,1.981,2.228
1981-01,1.724,2.125
1981-02,1.686,2.347
1981-03,1,2.321
1981-04,3.002,2.317
1981-05,2.273,2.218
1981-06,2.614,2.331
1981-07,2.231,2.298
1981-08,3.3,2.32
1981-09,1.474,2.153
1981-10,2.851,2.107
1981-11,3.13,2.276
1981-12,2.502,2.156
1982-01,2.471,2.224
1982-02,2.195,2.14
1982-03,1.688,2.21
1982-04,2.841,2.268
1982-05,2.875,2.397
1982-06,2.34,2.326
1982-07,2.502,2.479
1982-08,2.235,2.537
1982-09,1.564,2.217
1982-10,2.557,2.237
1982-11,1.929,2.268
1982-12,1.31,2.26
1983-01,2.043,2.25
1983-02,1.799,2.346
1983-03,2.24,2.426
1983-04,1.817,2.359
1983-05,2.462,2.293
1983-06,2.938,2.328
1983-07,2.941,2.434
1983-08,2.434,2.41
1983-09,1.383,2.181
1983-10,2.921,2.254
1983-11,2.085,2.411
1983-12,2.283,2.395
1984-01,1.656,2.171
1984-02,1.641,2.109
1984-03,2.386,2.126
1984-04,2.614,2.35
1984-05,3.051,2.356
1984-06,3.383,2.345
1984-07,2.245,2.556
1984-08,1.936,2.535
1984-09,1.98,2.165
1984-10,2.022,2.2
1984-11,2.196,2.254
1984-12,2.896,2.282
1985-01,2.613,2.346
1985-02,2.162,2.331
1985-03,1.179,2.283
1985-04,2.272,2.18
1985-05,2.725,2.281
1985-06,2.364,2.335
1985-07,3.737,2.496
1985-08,2.796,2.421
1985-09,2.343,2.161
1985-10,2.501,2.247
1985-11,2.432,2.23
1985-12,2.566,2.086
1986-01,2.815,2.27
1986-02,1.993,2.392
1986-03,1.552,2.458
1986-04,2.274,2.27
1986-05,2.764,2.442
1986-06,2.44,2.35
1986-07,3.021,2.53
1986-08,1.98,2.729
1986-09,1.884,2.263
1986-10,1.956,2.232
1986-11,2.747,2.405
1986-12,1.79,2.349
1987-01,3.465,2.412
1987-02,1.954,2.319
1987-03,2.415,2.426
1987-04,1.943,2.352
1987-05,2.365,2.375
1987-06,2.759,2.305
1987-07,2.333,2.364
1987-08,2.335,2.411
1987-09,1.769,2.176
1987-10,1.977,2.28
1987-11,2.541,2.289
1987-12,1.774,2.35
1988-01,2.04,2.371
1988-02,2.54,2.358
1988-03,2.528,2.37
1988-04,1.778,2.171
1988-05,2.405,2.358
1988-06,2.022,2.332
1988-07,2.393,2.382
1988-08,1.378,2.338
